1539,xelmeph,abc,b,059,3014,length,128,2,636,https://atcoder.jp/contests/abc059/submissions/1288050
1540,Halksel,abc,b,059,3014,length,203,2,636,https://atcoder.jp/contests/abc059/submissions/1294104
1541,phykmqqq,abc,b,060,3014,length,271,1,508,https://atcoder.jp/contests/abc060/submissions/1249968
1542,Gash788,abc,b,060,3014,length,187,2,508,https://atcoder.jp/contests/abc060/submissions/1250184
1543,Lithium,abc,b,060,3014,length,254,2,508,https://atcoder.jp/contests/abc060/submissions/1250256
1544,ykarako,abc,b,060,3014,length,318,1,508,https://atcoder.jp/contests/abc060/submissions/1251634
1545,aimy,abc,b,060,3014,length,157,2,892,https://atcoder.jp/contests/abc060/submissions/1252358
1546,tmochizuki,abc,b,060,3014,length,293,1,508,https://atcoder.jp/contests/abc060/submissions/1253126
1547,nyashiki,abc,b,060,3014,length,236,2,636,https://atcoder.jp/contests/abc060/submissions/1253844
1548,Naoki_M_,abc,b,060,3014,length,133,2,508,https://atcoder.jp/contests/abc060/submissions/1254004
1549,hillpeople,abc,b,060,3014,length,160,1,508,https://atcoder.jp/contests/abc060/submissions/1254556
1550,g2_xpf,abc,b,060,3014,length,433,1,508,https://atcoder.jp/contests/abc060/submissions/1256482
1551,tomabou,abc,b,060,3014,length,178,1,508,https://atcoder.jp/contests/abc060/submissions/1259627
1552,sp4x,abc,b,060,3014,length,167,2,508,https://atcoder.jp/contests/abc060/submissions/1260563
1553,Yukiyoshi,abc,b,060,3014,length,172,2,636,https://atcoder.jp/contests/abc060/submissions/1269624
1554,Yukiyoshi,abc,b,060,3014,length,164,1,508,https://atcoder.jp/contests/abc060/submissions/1269633
1555,torus711,abc,b,060,3014,length,622,2,508,https://atcoder.jp/contests/abc060/submissions/1710238
1556,hsanno,abc,b,060,3014,length,201,2,508,https://atcoder.jp/contests/abc060/submissions/1884770
1557,amanuko,abc,b,060,3014,length,190,1,508,https://atcoder.jp/contests/abc060/submissions/1893905
1558,you070707,abc,b,060,3014,length,182,2,508,https://atcoder.jp/contests/abc060/submissions/1913228
1559,sifi_border,abc,b,060,3014,length,440,1,508,https://atcoder.jp/contests/abc060/submissions/2072545
1560,d_nishiyama_hs,abc,b,060,3014,length,193,2,508,https://atcoder.jp/contests/abc060/submissions/2174020
1561,phi16,abc,b,061,3014,length,211,2,1020,https://atcoder.jp/contests/abc061/submissions/1278524
1562,torus711,abc,b,061,3014,length,650,2,1020,https://atcoder.jp/contests/abc061/submissions/1279264
1563,g2_xpf,abc,b,061,3014,length,391,2,892,https://atcoder.jp/contests/abc061/submissions/1279651
1564,phykmqqq,abc,b,061,3014,length,854,2,1020,https://atcoder.jp/contests/abc061/submissions/1281185
1565,ak464tnok,abc,b,061,3014,length,360,2,1020,https://atcoder.jp/contests/abc061/submissions/1281417
1566,kiripon,abc,b,061,3014,length,608,2,1020,https://atcoder.jp/contests/abc061/submissions/1282664
1567,ykarako,abc,b,061,3014,length,1072,2,1020,https://atcoder.jp/contests/abc061/submissions/1282670
1568,aimy,abc,b,061,3014,length,184,2,1020,https://atcoder.jp/contests/abc061/submissions/1282725
1569,tmochizuki,abc,b,061,3014,length,562,2,1020,https://atcoder.jp/contests/abc061/submissions/1284151
1570,hillpeople,abc,b,061,3014,length,237,2,1020,https://atcoder.jp/contests/abc061/submissions/1287030
1571,Yukiyoshi,abc,b,061,3014,length,216,2,1020,https://atcoder.jp/contests/abc061/submissions/1288788
1572,david,abc,b,061,3014,length,338,2,1020,https://atcoder.jp/contests/abc061/submissions/1293135
1573,fromT,abc,b,061,3014,length,341,2,1020,https://atcoder.jp/contests/abc061/submissions/1433932
1574,hsanno,abc,b,061,3014,length,308,3,892,https://atcoder.jp/contests/abc061/submissions/1887119
1575,amanuko,abc,b,061,3014,length,541,2,892,https://atcoder.jp/contests/abc061/submissions/1892126
1576,you070707,abc,b,061,3014,length,432,2,1020,https://atcoder.jp/contests/abc061/submissions/1915962
1577,Lithium,abc,b,061,3014,length,696,2,1020,https://atcoder.jp/contests/abc061/submissions/2136197
1578,d_nishiyama_hs,abc,b,061,3014,length,415,2,892,https://atcoder.jp/contests/abc061/submissions/2174078
1579,rds,abc,b,061,3014,length,374,2,1020,https://atcoder.jp/contests/abc061/submissions/2306929
1580,tamamu,abc,b,061,3014,length,396,2,892,https://atcoder.jp/contests/abc061/submissions/2335235
1581,g2_xpf,abc,b,062,3014,length,310,3,1404,https://atcoder.jp/contests/abc062/submissions/1295840
1582,aimy,abc,b,062,3014,length,197,2,1020,https://atcoder.jp/contests/abc062/submissions/1295844
1583,nmjiri,abc,b,062,3014,length,352,2,1404,https://atcoder.jp/contests/abc062/submissions/1296027
1584,kuretchi,abc,b,062,3014,length,352,3,1404,https://atcoder.jp/contests/abc062/submissions/1296053
1585,david,abc,b,062,3014,length,295,2,1404,https://atcoder.jp/contests/abc062/submissions/1296253
1586,eliza0x,abc,b,062,3014,length,299,2,1404,https://atcoder.jp/contests/abc062/submissions/1296947
1587,ykarako,abc,b,062,3014,length,528,3,1404,https://atcoder.jp/contests/abc062/submissions/1298255
1588,tmochizuki,abc,b,062,3014,length,271,3,1404,https://atcoder.jp/contests/abc062/submissions/1298622
1589,sako0384,abc,b,062,3014,length,238,2,1404,https://atcoder.jp/contests/abc062/submissions/1298687
1590,hillpeople,abc,b,062,3014,length,199,3,1404,https://atcoder.jp/contests/abc062/submissions/1300940
1591,phykmqqq,abc,b,062,3014,length,528,3,1404,https://atcoder.jp/contests/abc062/submissions/1301740
1592,Yukiyoshi,abc,b,062,3014,length,270,3,1404,https://atcoder.jp/contests/abc062/submissions/1303458
1593,Yukiyoshi,abc,b,062,3014,length,250,2,1404,https://atcoder.jp/contests/abc062/submissions/1303463
1594,xelmeph,abc,b,062,3014,length,254,2,1020,https://atcoder.jp/contests/abc062/submissions/1305888
1595,yutasth,abc,b,062,3014,length,288,2,1020,https://atcoder.jp/contests/abc062/submissions/1306609
1596,Gash788,abc,b,062,3014,length,263,3,1404,https://atcoder.jp/contests/abc062/submissions/1434641
1597,oshiumi,abc,b,062,3014,length,216,3,1020,https://atcoder.jp/contests/abc062/submissions/1678362
1598,torus711,abc,b,062,3014,length,667,4,1404,https://atcoder.jp/contests/abc062/submissions/1710239
1599,amanuko,abc,b,062,3014,length,232,3,1020,https://atcoder.jp/contests/abc062/submissions/1891237
1600,you070707,abc,b,062,3014,length,244,2,1020,https://atcoder.jp/contests/abc062/submissions/1916015
1601,kuretchi,abc,b,063,3014,length,165,2,380,https://atcoder.jp/contests/abc063/submissions/1322872
1602,nmjiri,abc,b,063,3014,length,227,1,508,https://atcoder.jp/contests/abc063/submissions/1323185
1603,g2_xpf,abc,b,063,3014,length,158,1,380,https://atcoder.jp/contests/abc063/submissions/1323301
1604,aimy,abc,b,063,3014,length,117,1,508,https://atcoder.jp/contests/abc063/submissions/1323484
1605,phykmqqq,abc,b,063,3014,length,594,1,508,https://atcoder.jp/contests/abc063/submissions/1324213
1606,prololo,abc,b,063,3014,length,147,1,508,https://atcoder.jp/contests/abc063/submissions/1327332
1607,torus711,abc,b,063,3014,length,584,1,508,https://atcoder.jp/contests/abc063/submissions/1329945
1608,cedretaber,abc,b,063,3014,length,160,1,380,https://atcoder.jp/contests/abc063/submissions/1339113
1609,g2_xpf,abc,b,063,3014,length,264,1,380,https://atcoder.jp/contests/abc063/submissions/1351715
1610,Gash788,abc,b,063,3014,length,145,1,380,https://atcoder.jp/contests/abc063/submissions/1369599
1611,waaadaaap,abc,b,063,3014,length,162,1,380,https://atcoder.jp/contests/abc063/submissions/1388259
1612,hsanno,abc,b,063,3014,length,187,1,380,https://atcoder.jp/contests/abc063/submissions/1414880
1613,fromT,abc,b,063,3014,length,111,1,380,https://atcoder.jp/contests/abc063/submissions/1420623
1614,hsanno,abc,b,063,3014,length,157,2,380,https://atcoder.jp/contests/abc063/submissions/1679783
1615,amanuko,abc,b,063,3014,length,205,1,508,https://atcoder.jp/contests/abc063/submissions/1891043
1616,you070707,abc,b,063,3014,length,146,1,508,https://atcoder.jp/contests/abc063/submissions/1916044
1617,sifi_border,abc,b,063,3014,length,387,2,508,https://atcoder.jp/contests/abc063/submissions/2065003
1618,masakih,abc,b,063,3014,length,182,1,380,https://atcoder.jp/contests/abc063/submissions/2087770
1619,d_nishiyama_hs,abc,b,063,3014,length,159,1,380,https://atcoder.jp/contests/abc063/submissions/2174088
1620,rds,abc,b,063,3014,length,276,1,380,https://atcoder.jp/contests/abc063/submissions/2278216
1621,lrmystp,abc,b,064,3014,length,798,1,508,https://atcoder.jp/contests/abc064/submissions/1339790
1622,g2_xpf,abc,b,064,3014,length,114,2,892,https://atcoder.jp/contests/abc064/submissions/1340079
1623,kuretchi,abc,b,064,3014,length,201,2,1020,https://atcoder.jp/contests/abc064/submissions/1340157
1624,aimy,abc,b,064,3014,length,90,2,892,https://atcoder.jp/contests/abc064/submissions/1340484
1625,nmjiri,abc,b,064,3014,length,289,2,1020,https://atcoder.jp/contests/abc064/submissions/1340862
1626,phykmqqq,abc,b,064,3014,length,223,2,1020,https://atcoder.jp/contests/abc064/submissions/1341507
1627,ak464tnok,abc,b,064,3014,length,184,2,1020,https://atcoder.jp/contests/abc064/submissions/1341521
1628,ykarako,abc,b,064,3014,length,379,2,1020,https://atcoder.jp/contests/abc064/submissions/1341724
1629,lodnix,abc,b,064,3014,length,398,1,508,https://atcoder.jp/contests/abc064/submissions/1343720
1630,Naoki_M_,abc,b,064,3014,length,108,2,892,https://atcoder.jp/contests/abc064/submissions/1343869
1631,neetsdkasu,abc,b,064,3014,length,151,2,892,https://atcoder.jp/contests/abc064/submissions/1345355
1632,hamukichi,abc,b,064,3014,length,134,2,1020,https://atcoder.jp/contests/abc064/submissions/1347326
1633,hillpeople,abc,b,064,3014,length,88,2,892,https://atcoder.jp/contests/abc064/submissions/1348324
1634,Gash788,abc,b,064,3014,length,166,2,892,https://atcoder.jp/contests/abc064/submissions/1348440
1635,monariz,abc,b,064,3014,length,139,2,892,https://atcoder.jp/contests/abc064/submissions/1373039
1636,okwrtdsh,abc,b,064,3014,length,167,1,508,https://atcoder.jp/contests/abc064/submissions/1454927
1637,okwrtdsh,abc,b,064,3014,length,157,1,508,https://atcoder.jp/contests/abc064/submissions/1454928
1638,okwrtdsh,abc,b,064,3014,length,70,2,892,https://atcoder.jp/contests/abc064/submissions/1454929
1639,hsanno,abc,b,064,3014,length,114,3,892,https://atcoder.jp/contests/abc064/submissions/1688754
1640,amanuko,abc,b,064,3014,length,124,2,892,https://atcoder.jp/contests/abc064/submissions/1837510
1641,iyou1993,abc,b,065,3014,length,383,554,31612,https://atcoder.jp/contests/abc065/submissions/1374767
1642,aimy,abc,b,065,3014,length,374,513,46332,https://atcoder.jp/contests/abc065/submissions/1374815
1643,phykmqqq,abc,b,065,3014,length,600,463,40316,https://atcoder.jp/contests/abc065/submissions/1375143
1644,ykarako,abc,b,065,3014,length,880,828,44540,https://atcoder.jp/contests/abc065/submissions/1376389
1645,tomoyat1,abc,b,065,3014,length,525,605,31100,https://atcoder.jp/contests/abc065/submissions/1379323
1646,nmjiri,abc,b,065,3014,length,413,569,31100,https://atcoder.jp/contests/abc065/submissions/1380889
1647,Gash788,abc,b,065,3014,length,342,535,49020,https://atcoder.jp/contests/abc065/submissions/1381371
1648,kantohm11,abc,b,065,3014,length,574,725,45436,https://atcoder.jp/contests/abc065/submissions/1383794
1649,fujiy,abc,b,065,3014,length,602,74,21884,https://atcoder.jp/contests/abc065/submissions/1390598
1650,okwrtdsh,abc,b,065,3014,length,307,39,12540,https://atcoder.jp/contests/abc065/submissions/1454790
1651,amanuko,abc,b,065,3014,length,1083,12,2940,https://atcoder.jp/contests/abc065/submissions/1889794
1652,you070707,abc,b,065,3014,length,365,424,32380,https://atcoder.jp/contests/abc065/submissions/1918252
1653,Lithium,abc,b,065,3014,length,769,68,21628,https://atcoder.jp/contests/abc065/submissions/2116089
1654,d_nishiyama_hs,abc,b,065,3014,length,482,509,27004,https://atcoder.jp/contests/abc065/submissions/2174099
1655,atctk,abc,b,065,3014,length,1087,17,1916,https://atcoder.jp/contests/abc065/submissions/2366591
1656,atctk,abc,b,065,3014,length,1087,17,1916,https://atcoder.jp/contests/abc065/submissions/2366625
1657,atctk,abc,b,065,3014,length,1033,17,1916,https://atcoder.jp/contests/abc065/submissions/2367500
1658,mick0321,abc,b,065,3014,length,358,570,34172,https://atcoder.jp/contests/abc065/submissions/2743138
1659,kotatsugame,abc,b,065,3014,length,172,431,22780,https://atcoder.jp/contests/abc065/submissions/3054847
1660,lvs7k,abc,b,065,3014,length,556,662,48508,https://atcoder.jp/contests/abc065/submissions/3310852
1661,nmjiri,abc,b,066,3014,length,386,2,892,https://atcoder.jp/contests/abc066/submissions/1391762
1662,iyou1993,abc,b,066,3014,length,327,2,892,https://atcoder.jp/contests/abc066/submissions/1392129
1663,fujiy,abc,b,066,3014,length,241,2,892,https://atcoder.jp/contests/abc066/submissions/1392379
1664,phykmqqq,abc,b,066,3014,length,243,2,892,https://atcoder.jp/contests/abc066/submissions/1393937
1665,iroc,abc,b,066,3014,length,420,2,892,https://atcoder.jp/contests/abc066/submissions/1394806
1666,kantohm11,abc,b,066,3014,length,536,2,892,https://atcoder.jp/contests/abc066/submissions/1395310
1667,monariz,abc,b,066,3014,length,358,2,892,https://atcoder.jp/contests/abc066/submissions/1395604
1668,hillpeople,abc,b,066,3014,length,230,1,508,https://atcoder.jp/contests/abc066/submissions/1398119
1669,V2dexmon,abc,b,066,3014,length,419,1,508,https://atcoder.jp/contests/abc066/submissions/1400714
1670,jasy,abc,b,066,3014,length,176,2,892,https://atcoder.jp/contests/abc066/submissions/1401188
1671,hsanno,abc,b,066,3014,length,360,2,892,https://atcoder.jp/contests/abc066/submissions/1404302
1672,aimy,abc,b,066,3014,length,191,2,892,https://atcoder.jp/contests/abc066/submissions/1407749
1673,lodnix,abc,b,066,3014,length,464,1,380,https://atcoder.jp/contests/abc066/submissions/1416887
1674,Gash788,abc,b,066,3014,length,434,2,892,https://atcoder.jp/contests/abc066/submissions/1420633
1675,okwrtdsh,abc,b,066,3014,length,183,1,380,https://atcoder.jp/contests/abc066/submissions/1453401
1676,torus711,abc,b,066,3014,length,706,2,892,https://atcoder.jp/contests/abc066/submissions/1710253
1677,amanuko,abc,b,066,3014,length,246,2,892,https://atcoder.jp/contests/abc066/submissions/1888529
1678,you070707,abc,b,066,3014,length,223,2,892,https://atcoder.jp/contests/abc066/submissions/1918273
1679,sifi_border,abc,b,066,3014,length,527,2,892,https://atcoder.jp/contests/abc066/submissions/2044976
1680,masakih,abc,b,066,3014,length,274,2,892,https://atcoder.jp/contests/abc066/submissions/2084952
1681,nmjiri,abc,b,067,3014,length,208,2,764,https://atcoder.jp/contests/abc067/submissions/1422001
1682,aimy,abc,b,067,3014,length,147,2,764,https://atcoder.jp/contests/abc067/submissions/1422530
1683,hsanno,abc,b,067,3014,length,155,2,764,https://atcoder.jp/contests/abc067/submissions/1423159
1684,ykarako,abc,b,067,3014,length,345,2,636,https://atcoder.jp/contests/abc067/submissions/1423302
1685,phykmqqq,abc,b,067,3014,length,254,2,764,https://atcoder.jp/contests/abc067/submissions/1423327
1686,fromT,abc,b,067,3014,length,313,2,764,https://atcoder.jp/contests/abc067/submissions/1423439
1687,kantohm11,abc,b,067,3014,length,340,2,764,https://atcoder.jp/contests/abc067/submissions/1423901
1688,Lithium,abc,b,067,3014,length,255,2,764,https://atcoder.jp/contests/abc067/submissions/1423942
1689,monariz,abc,b,067,3014,length,344,2,764,https://atcoder.jp/contests/abc067/submissions/1424416
1690,eliza0x,abc,b,067,3014,length,197,2,764,https://atcoder.jp/contests/abc067/submissions/1425731
1691,neetsdkasu,abc,b,067,3014,length,191,2,764,https://atcoder.jp/contests/abc067/submissions/1428116
1692,Naoki_M_,abc,b,067,3014,length,133,2,636,https://atcoder.jp/contests/abc067/submissions/1430564
1693,torus711,abc,b,067,3014,length,587,2,764,https://atcoder.jp/contests/abc067/submissions/1430591
1694,hillpeople,abc,b,067,3014,length,140,2,764,https://atcoder.jp/contests/abc067/submissions/1430611
1695,Gash788,abc,b,067,3014,length,179,2,636,https://atcoder.jp/contests/abc067/submissions/1430819
1696,okwrtdsh,abc,b,067,3014,length,212,2,508,https://atcoder.jp/contests/abc067/submissions/1452622
1697,aimy,abc,b,067,3014,length,149,2,764,https://atcoder.jp/contests/abc067/submissions/1455280
1698,ntakuya,abc,b,067,3014,length,228,2,764,https://atcoder.jp/contests/abc067/submissions/1680825
1699,waaadaaap,abc,b,067,3014,length,196,2,764,https://atcoder.jp/contests/abc067/submissions/1770688
1700,amanuko,abc,b,067,3014,length,177,2,764,https://atcoder.jp/contests/abc067/submissions/1887971
1701,kantohm11,abc,b,068,3014,length,217,1,508,https://atcoder.jp/contests/abc068/submissions/1464026
1702,fromT,abc,b,068,3014,length,213,2,508,https://atcoder.jp/contests/abc068/submissions/1464226
1703,H0tSauce,abc,b,068,3014,length,75,2,508,https://atcoder.jp/contests/abc068/submissions/1464279
1704,monariz,abc,b,068,3014,length,303,1,508,https://atcoder.jp/contests/abc068/submissions/1464686
1705,neetsdkasu,abc,b,068,3014,length,301,2,508,https://atcoder.jp/contests/abc068/submissions/1466759
1706,torus711,abc,b,068,3014,length,647,1,508,https://atcoder.jp/contests/abc068/submissions/1469619
1707,Naoki_M_,abc,b,068,3014,length,77,1,508,https://atcoder.jp/contests/abc068/submissions/1470100
1708,Naoki_M_,abc,b,068,3014,length,93,2,508,https://atcoder.jp/contests/abc068/submissions/1470199
1709,jasy,abc,b,068,3014,length,82,2,508,https://atcoder.jp/contests/abc068/submissions/1470231
1710,kuretchi,abc,b,068,3014,length,382,2,508,https://atcoder.jp/contests/abc068/submissions/1472680
1711,Gash788,abc,b,068,3014,length,403,2,508,https://atcoder.jp/contests/abc068/submissions/1472762
1712,lodnix,abc,b,068,3014,length,78,2,508,https://atcoder.jp/contests/abc068/submissions/1477993
1713,yantene,abc,b,068,3014,length,170,1,508,https://atcoder.jp/contests/abc068/submissions/1482133
1714,aimy,abc,b,068,3014,length,73,2,508,https://atcoder.jp/contests/abc068/submissions/1482221
1715,Gash788,abc,b,068,3014,length,76,1,508,https://atcoder.jp/contests/abc068/submissions/1519886
1716,Gash788,abc,b,068,3014,length,57,2,508,https://atcoder.jp/contests/abc068/submissions/1519889
1717,u58a8,abc,b,068,3014,length,258,3,508,https://atcoder.jp/contests/abc068/submissions/1573877
1718,Lithium,abc,b,068,3014,length,486,2,508,https://atcoder.jp/contests/abc068/submissions/1628722
1719,hsanno,abc,b,068,3014,length,60,1,508,https://atcoder.jp/contests/abc068/submissions/1707493
1720,vjudge5,abc,b,068,3014,length,289,2,508,https://atcoder.jp/contests/abc068/submissions/1750762
1721,kantohm11,abc,b,069,3014,length,192,1,508,https://atcoder.jp/contests/abc069/submissions/1485620
1722,eliza0x,abc,b,069,3014,length,174,1,508,https://atcoder.jp/contests/abc069/submissions/1488003
1723,monariz,abc,b,069,3014,length,222,1,508,https://atcoder.jp/contests/abc069/submissions/1489513
1724,neetsdkasu,abc,b,069,3014,length,165,1,508,https://atcoder.jp/contests/abc069/submissions/1489680
1725,torus711,abc,b,069,3014,length,583,1,380,https://atcoder.jp/contests/abc069/submissions/1491891
1726,aimy,abc,b,069,3014,length,82,1,508,https://atcoder.jp/contests/abc069/submissions/1495529
1727,ria10,abc,b,069,3014,length,246,1,508,https://atcoder.jp/contests/abc069/submissions/1501239
1728,Gash788,abc,b,069,3014,length,78,1,508,https://atcoder.jp/contests/abc069/submissions/1517944
1729,hsanno,abc,b,069,3014,length,104,2,380,https://atcoder.jp/contests/abc069/submissions/1520845
1730,tomaru5963,abc,b,069,3014,length,157,1,508,https://atcoder.jp/contests/abc069/submissions/1602840
1731,hsanno,abc,b,069,3014,length,84,2,508,https://atcoder.jp/contests/abc069/submissions/1709464
1732,amanuko,abc,b,069,3014,length,91,2,380,https://atcoder.jp/contests/abc069/submissions/1887780
1733,you070707,abc,b,069,3014,length,178,2,380,https://atcoder.jp/contests/abc069/submissions/1929983
1734,Lithium,abc,b,069,3014,length,265,1,380,https://atcoder.jp/contests/abc069/submissions/2010149
1735,sifi_border,abc,b,069,3014,length,276,1,380,https://atcoder.jp/contests/abc069/submissions/2015985
1736,masakih,abc,b,069,3014,length,156,1,380,https://atcoder.jp/contests/abc069/submissions/2084124
1737,okaduki,abc,b,069,3014,length,314,1,380,https://atcoder.jp/contests/abc069/submissions/2121921
1738,d_nishiyama_hs,abc,b,069,3014,length,100,2,380,https://atcoder.jp/contests/abc069/submissions/2176250
1739,rds,abc,b,069,3014,length,194,1,380,https://atcoder.jp/contests/abc069/submissions/2274509
1740,sei40kr,abc,b,069,3014,length,233,1,380,https://atcoder.jp/contests/abc069/submissions/2365349
1741,lodnix,abc,b,070,3014,length,412,1,380,https://atcoder.jp/contests/abc070/submissions/1504633
1742,rqy,abc,b,070,3014,length,97,1,508,https://atcoder.jp/contests/abc070/submissions/1504708
1743,cojna,abc,b,070,3014,length,76,1,508,https://atcoder.jp/contests/abc070/submissions/1504748
1744,eliza0x,abc,b,070,3014,length,165,1,508,https://atcoder.jp/contests/abc070/submissions/1504951
1745,matatabity,abc,b,070,3014,length,132,1,508,https://atcoder.jp/contests/abc070/submissions/1505486
1746,kantohm11,abc,b,070,3014,length,244,1,508,https://atcoder.jp/contests/abc070/submissions/1506775
1747,iyou1993,abc,b,070,3014,length,352,3,508,https://atcoder.jp/contests/abc070/submissions/1507581
1748,Naoki_M_,abc,b,070,3014,length,103,1,508,https://atcoder.jp/contests/abc070/submissions/1507719
1749,aimy,abc,b,070,3014,length,229,2,508,https://atcoder.jp/contests/abc070/submissions/1507897
1750,paperlefthand,abc,b,070,3014,length,403,2,508,https://atcoder.jp/contests/abc070/submissions/1507982
1751,neetsdkasu,abc,b,070,3014,length,154,1,508,https://atcoder.jp/contests/abc070/submissions/1508713
1752,pochiMasahiro,abc,b,070,3014,length,139,2,508,https://atcoder.jp/contests/abc070/submissions/1511673
1753,fromT,abc,b,070,3014,length,173,1,508,https://atcoder.jp/contests/abc070/submissions/1511987
1754,jasy,abc,b,070,3014,length,79,2,508,https://atcoder.jp/contests/abc070/submissions/1512567
1755,nmjiri,abc,b,070,3014,length,178,2,508,https://atcoder.jp/contests/abc070/submissions/1514934
1756,Gash788,abc,b,070,3014,length,98,1,508,https://atcoder.jp/contests/abc070/submissions/1516922
1757,hsanno,abc,b,070,3014,length,123,2,508,https://atcoder.jp/contests/abc070/submissions/1520626
1758,shiatsumat,abc,b,070,3014,length,70,1,508,https://atcoder.jp/contests/abc070/submissions/1549749
1759,kotatsugame,abc,b,070,3014,length,73,1,508,https://atcoder.jp/contests/abc070/submissions/1549759
1760,Gear,abc,b,070,3014,length,89,1,508,https://atcoder.jp/contests/abc070/submissions/1549761
1761,Gash788,abc,b,071,3014,length,112,20,7932,https://atcoder.jp/contests/abc071/submissions/1522807
1762,eliza0x,abc,b,071,3014,length,226,14,7292,https://atcoder.jp/contests/abc071/submissions/1524000
1763,kantohm11,abc,b,071,3014,length,368,17,4988,https://atcoder.jp/contests/abc071/submissions/1524217
1764,pochiMasahiro,abc,b,071,3014,length,160,14,7164,https://atcoder.jp/contests/abc071/submissions/1526240
1765,Gash788,abc,b,071,3014,length,188,17,4988,https://atcoder.jp/contests/abc071/submissions/1529489
1766,Gash788,abc,b,071,3014,length,143,8,4988,https://atcoder.jp/contests/abc071/submissions/1529544
1767,Gash788,abc,b,071,3014,length,160,11,1660,https://atcoder.jp/contests/abc071/submissions/1529609
1768,torus711,abc,b,071,3014,length,527,15,7164,https://atcoder.jp/contests/abc071/submissions/1529625
1769,Gash788,abc,b,071,3014,length,111,8,4988,https://atcoder.jp/contests/abc071/submissions/1529626
1770,hsanno,abc,b,071,3014,length,129,153,11644,https://atcoder.jp/contests/abc071/submissions/1530243
1771,taya,abc,b,071,3014,length,719,14,7164,https://atcoder.jp/contests/abc071/submissions/1530344
1772,refle,abc,b,071,3014,length,132,19,8572,https://atcoder.jp/contests/abc071/submissions/1530413
1773,aimy,abc,b,071,3014,length,133,175,11644,https://atcoder.jp/contests/abc071/submissions/1532162
1774,nmjiri,abc,b,071,3014,length,372,18,4988,https://atcoder.jp/contests/abc071/submissions/1536377
1775,u58a8,abc,b,071,3014,length,137,14,7164,https://atcoder.jp/contests/abc071/submissions/1570467
1776,hinode_n,abc,b,071,3014,length,203,19,7932,https://atcoder.jp/contests/abc071/submissions/1575997
1777,tomaru5963,abc,b,071,3014,length,238,74,8572,https://atcoder.jp/contests/abc071/submissions/1591205
1778,Lithium,abc,b,071,3014,length,493,159,11644,https://atcoder.jp/contests/abc071/submissions/1627347
1779,de1tad0g,abc,b,071,3014,length,675,53,21884,https://atcoder.jp/contests/abc071/submissions/1647297
1780,amanuko,abc,b,071,3014,length,193,21,4988,https://atcoder.jp/contests/abc071/submissions/1885621
1781,stczhc,abc,b,072,3014,length,478,9,1532,https://atcoder.jp/contests/abc072/submissions/1557641
1782,taya,abc,b,072,3014,length,681,16,6396,https://atcoder.jp/contests/abc072/submissions/1558179
1783,REDRUM,abc,b,072,3014,length,123,17,6396,https://atcoder.jp/contests/abc072/submissions/1560870
1784,torus711,abc,b,072,3014,length,573,3,1020,https://atcoder.jp/contests/abc072/submissions/1564052
1785,aimy,abc,b,072,3014,length,65,4,1020,https://atcoder.jp/contests/abc072/submissions/1564657
1786,taya,abc,b,072,3014,length,680,17,6396,https://atcoder.jp/contests/abc072/submissions/1565321
1787,nmjiri,abc,b,072,3014,length,101,18,6652,https://atcoder.jp/contests/abc072/submissions/1566914
1788,jasy,abc,b,072,3014,length,65,10,4988,https://atcoder.jp/contests/abc072/submissions/1567749
1789,cogas,abc,b,072,3014,length,93,18,6652,https://atcoder.jp/contests/abc072/submissions/1568548
1790,cogas,abc,b,072,3014,length,153,10,4988,https://atcoder.jp/contests/abc072/submissions/1568662
1791,hinode_n,abc,b,072,3014,length,228,17,6396,https://atcoder.jp/contests/abc072/submissions/1569202
1792,u58a8,abc,b,072,3014,length,182,10,4988,https://atcoder.jp/contests/abc072/submissions/1569270
1793,yharuhi39,abc,b,072,3014,length,82,17,6396,https://atcoder.jp/contests/abc072/submissions/1569577
1794,refle,abc,b,072,3014,length,85,10,4988,https://atcoder.jp/contests/abc072/submissions/1571942
1795,ishiy1993,abc,b,072,3014,length,149,18,6524,https://atcoder.jp/contests/abc072/submissions/1603887
1796,aimy,abc,b,072,3014,length,67,4,1020,https://atcoder.jp/contests/abc072/submissions/1605185
1797,hsanno,abc,b,072,3014,length,90,18,6652,https://atcoder.jp/contests/abc072/submissions/1726196
1798,amanuko,abc,b,072,3014,length,128,10,4988,https://atcoder.jp/contests/abc072/submissions/1885576
1799,you070707,abc,b,072,3014,length,122,10,4988,https://atcoder.jp/contests/abc072/submissions/1930900
1800,sifi_border,abc,b,072,3014,length,415,11,4988,https://atcoder.jp/contests/abc072/submissions/2008422
1801,lodnix,abc,b,073,3014,length,466,2,1148,https://atcoder.jp/contests/abc073/submissions/1577212
1802,aimy,abc,b,073,3014,length,141,10,1276,https://atcoder.jp/contests/abc073/submissions/1577457
1803,lrmystp,abc,b,073,3014,length,853,2,1148,https://atcoder.jp/contests/abc073/submissions/1577473
1804,stczhc,abc,b,073,3014,length,644,2,892,https://atcoder.jp/contests/abc073/submissions/1577493
1805,refle,abc,b,073,3014,length,242,10,1660,https://atcoder.jp/contests/abc073/submissions/1578103
1806,hsanno,abc,b,073,3014,length,189,10,1276,https://atcoder.jp/contests/abc073/submissions/1578384
1807,kiripon,abc,b,073,3014,length,203,11,1788,https://atcoder.jp/contests/abc073/submissions/1578597
